Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Product Name,Sales,Quantity,Discount,Profit
4163,CA-2023-002659,2022-04-01,2022-04-06,First Class,Corporate,Central,Illinois,Technology,Laptop,199.13,3,0.05,45.49
4164,CA-2023-002659,2023-07-04,2023-07-11,Same Day,Corporate,West,California,Technology,USB Hub,1923.72,6,0.0,544.78
4165,CA-2023-002659,2021-05-03,2021-05-09,Same Day,Home Office,East,New Jersey,Technology,Keyboard,1040.03,4,0.3,117.2
4166,CA-2023-002659,2022-07-30,2022-07-31,Same Day,Corporate,South,Florida,Technology,Printer,4170.6,6,0.0,1248.23
4167,CA-2021-002660,2022-07-18,2022-07-23,Standard Class,Corporate,East,Virginia,Technology,Monitor,2337.77,3,0.1,574.57
4168,CA-2021-002660,2023-12-17,2023-12-19,Same Day,Consumer,South,North Carolina,Office Supplies,Stapler,232.46,8,0.3,67.33
4169,CA-2023-002661,2023-10-06,2023-10-12,Standard Class,Consumer,South,Florida,Technology,Monitor,2785.28,5,0.2,395.43
4170,CA-2021-002662,2022-11-07,2022-11-12,Second Class,Corporate,West,Arizona,Furniture,Desk,4941.45,7,0.3,405.69
4171,CA-2022-002663,2021-10-02,2021-10-04,Standard Class,Corporate,South,Tennessee,Technology,Phone,2963.94,5,0.3,825.67
4172,CA-2022-002663,2021-01-14,2021-01-21,First Class,Corporate,Central,Ohio,Furniture,Bookcase,2026.53,3,0.0,93.94
4173,CA-2022-002663,2023-02-10,2023-02-14,Second Class,Home Office,Central,Michigan,Technology,Printer,1545.56,6,0.3,248.76
4174,CA-2022-002663,2022-09-17,2022-09-22,Second Class,Consumer,Central,Ohio,Office Supplies,Stapler,392.02,9,0.05,134.08
4175,CA-2023-002664,2021-12-14,2021-12-16,First Class,Home Office,Central,Ohio,Furniture,Filing Cabinet,934.88,1,0.1,49.84
4176,CA-2023-002664,2023-10-30,2023-11-05,First Class,Corporate,Central,Ohio,Technology,Monitor,2243.96,4,0.0,158.02
4177,CA-2023-002664,2021-05-08,2021-05-11,Same Day,Consumer,South,Tennessee,Office Supplies,Folders,107.64,4,0.15,49.72
4178,CA-2023-002665,2022-07-10,2022-07-16,Second Class,Home Office,South,Florida,Technology,Keyboard,1127.5,5,0.0,334.74
4179,CA-2023-002665,2021-12-28,2022-01-04,First Class,Corporate,South,Georgia,Office Supplies,Stapler,24.84,5,0.1,10.63
4180,CA-2022-002666,2023-07-14,2023-07-18,Standard Class,Corporate,Central,Michigan,Office Supplies,Folders,192.71,4,0.1,91.58
4181,CA-2023-002667,2021-08-17,2021-08-20,Standard Class,Corporate,South,Georgia,Technology,Monitor,3863.76,8,0.05,750.06
4182,CA-2023-002667,2021-05-14,2021-05-20,Second Class,Corporate,West,Washington,Technology,Laptop,1199.07,8,0.3,363.83
4183,CA-2022-002668,2021-06-04,2021-06-09,Second Class,Consumer,South,Georgia,Furniture,Desk,840.86,2,0.2,171.11
4184,CA-2022-002668,2023-12-07,2023-12-13,Same Day,Home Office,West,Nevada,Furniture,Desk,6401.76,10,0.2,434.24
4185,CA-2021-002669,2023-08-10,2023-08-15,First Class,Consumer,East,New York,Office Supplies,Notebooks,19.55,3,0.3,5.12
4186,CA-2021-002669,2023-06-27,2023-06-28,Same Day,Consumer,South,Tennessee,Furniture,Filing Cabinet,2809.55,5,0.15,171.63
4187,CA-2021-002669,2022-01-29,2022-02-01,Second Class,Corporate,East,New Jersey,Technology,USB Hub,1649.88,3,0.0,568.1
4188,CA-2021-002669,2023-06-24,2023-06-26,Second Class,Consumer,West,Arizona,Furniture,Desk,2310.25,5,0.0,574.03
4189,CA-2022-002670,2022-01-06,2022-01-07,Second Class,Home Office,West,California,Technology,Phone,983.41,9,0.15,74.02
4190,CA-2022-002670,2023-07-24,2023-07-28,Same Day,Consumer,West,Arizona,Furniture,Filing Cabinet,7794.86,7,0.05,1475.94
4191,CA-2022-002670,2022-05-15,2022-05-20,First Class,Corporate,West,Oregon,Furniture,Filing Cabinet,1066.82,4,0.1,-46.44
4192,CA-2022-002670,2021-12-25,2022-01-01,Second Class,Consumer,Central,Texas,Furniture,Desk,234.06,2,0.0,4.23
4193,CA-2023-002671,2023-01-04,2023-01-11,First Class,Consumer,South,Tennessee,Technology,USB Hub,4856.46,10,0.3,929.37
4194,CA-2023-002671,2023-05-28,2023-06-02,First Class,Consumer,East,New York,Office Supplies,Paper Ream,66.8,3,0.05,11.67
4195,CA-2023-002671,2023-03-07,2023-03-14,First Class,Corporate,West,Washington,Furniture,Desk,2687.64,4,0.3,310.76
4196,CA-2023-002672,2022-10-01,2022-10-07,First Class,Corporate,South,Alabama,Technology,Printer,4055.25,5,0.0,239.7
4197,CA-2023-002672,2021-10-13,2021-10-19,Second Class,Corporate,South,Georgia,Furniture,Filing Cabinet,502.25,1,0.0,-1.93
4198,CA-2022-002673,2021-12-25,2021-12-28,Standard Class,Consumer,East,Virginia,Office Supplies,Notebooks,130.95,8,0.05,46.74
4199,CA-2022-002673,2021-12-14,2021-12-15,Same Day,Home Office,Central,Texas,Technology,USB Hub,5070.62,10,0.05,1018.14
4200,CA-2022-002673,2023-11-14,2023-11-16,Second Class,Consumer,East,New York,Furniture,Bookcase,7305.6,10,0.05,771.71
4201,CA-2022-002674,2022-09-03,2022-09-07,First Class,Home Office,West,Washington,Furniture,Desk,1176.42,7,0.0,180.1
4202,CA-2023-002675,2021-01-13,2021-01-20,Standard Class,Home Office,West,Oregon,Furniture,Desk,4557.65,6,0.1,932.31
4203,CA-2023-002675,2022-03-09,2022-03-11,First Class,Consumer,West,California,Office Supplies,Notebooks,12.26,7,0.15,3.65
4204,CA-2023-002675,2022-06-29,2022-07-04,First Class,Consumer,East,Pennsylvania,Furniture,Office Chair,4642.68,6,0.0,474.82
4205,CA-2023-002675,2021-04-07,2021-04-12,Same Day,Home Office,South,Alabama,Office Supplies,Pens,28.13,2,0.1,3.55
4206,CA-2021-002676,2022-02-22,2022-03-01,First Class,Corporate,Central,Indiana,Furniture,Office Chair,756.49,7,0.0,159.96
4207,CA-2021-002676,2022-11-28,2022-12-05,Standard Class,Consumer,West,Nevada,Office Supplies,Pens,190.14,4,0.2,20.39
4208,CA-2021-002676,2022-02-05,2022-02-11,First Class,Corporate,South,North Carolina,Furniture,Sofa,3787.84,5,0.3,-103.59
4209,CA-2021-002676,2023-02-01,2023-02-03,Standard Class,Consumer,West,California,Office Supplies,Paper Ream,82.08,6,0.0,19.99
4210,CA-2022-002677,2022-09-08,2022-09-13,Standard Class,Corporate,Central,Michigan,Office Supplies,Notebooks,28.86,8,0.2,6.08
4211,CA-2022-002677,2022-03-07,2022-03-09,Same Day,Home Office,Central,Ohio,Technology,Laptop,244.29,5,0.15,77.61
4212,CA-2021-002678,2022-02-12,2022-02-17,First Class,Consumer,Central,Texas,Furniture,Sofa,1485.76,2,0.05,118.24
4213,CA-2021-002678,2023-01-08,2023-01-10,Standard Class,Corporate,West,Nevada,Technology,Monitor,1503.8,2,0.15,380.36
4214,CA-2021-002678,2022-06-18,2022-06-20,Second Class,Corporate,South,Alabama,Office Supplies,Pens,28.1,10,0.0,6.48
4215,CA-2021-002678,2022-01-28,2022-02-01,Standard Class,Home Office,Central,Michigan,Office Supplies,Notebooks,10.1,1,0.3,1.84
4216,CA-2022-002679,2022-09-19,2022-09-24,Same Day,Home Office,East,New York,Technology,USB Hub,1251.42,6,0.0,234.11
4217,CA-2023-002680,2021-08-29,2021-09-01,First Class,Home Office,West,Oregon,Technology,Laptop,307.9,1,0.0,66.53
4218,CA-2023-002680,2021-03-18,2021-03-21,Standard Class,Consumer,East,Massachusetts,Furniture,Filing Cabinet,8084.77,9,0.1,1251.96
4219,CA-2023-002680,2023-11-03,2023-11-04,First Class,Home Office,West,Oregon,Office Supplies,Notebooks,47.46,1,0.1,17.62
4220,CA-2023-002680,2021-10-27,2021-10-30,Same Day,Home Office,East,New Jersey,Technology,Printer,2188.57,6,0.1,286.0
4221,CA-2021-002681,2021-09-22,2021-09-23,Second Class,Home Office,South,Florida,Furniture,Office Chair,1312.9,6,0.1,-81.72
4222,CA-2021-002681,2021-11-19,2021-11-22,Second Class,Corporate,South,Florida,Furniture,Office Chair,638.16,1,0.15,143.48
4223,CA-2023-002682,2022-09-04,2022-09-09,Same Day,Corporate,South,Florida,Furniture,Office Chair,2213.78,2,0.0,-219.95
4224,CA-2023-002682,2021-09-09,2021-09-13,Standard Class,Consumer,West,Oregon,Office Supplies,Notebooks,227.97,8,0.2,53.55
4225,CA-2022-002683,2023-03-07,2023-03-12,Second Class,Consumer,South,Tennessee,Furniture,Bookcase,909.01,5,0.05,6.86
4226,CA-2022-002683,2022-06-25,2022-07-01,Same Day,Consumer,South,Georgia,Furniture,Sofa,6802.81,10,0.15,1656.43
4227,CA-2022-002683,2022-07-08,2022-07-10,Standard Class,Corporate,West,Washington,Office Supplies,Folders,282.1,9,0.2,89.53
4228,CA-2022-002684,2021-02-23,2021-03-01,Standard Class,Consumer,East,New Jersey,Technology,Monitor,2877.21,9,0.3,391.32
4229,CA-2022-002684,2023-08-02,2023-08-09,First Class,Consumer,West,California,Technology,USB Hub,4727.7,10,0.0,765.59
4230,CA-2022-002684,2023-01-24,2023-01-26,First Class,Home Office,Central,Texas,Office Supplies,Stapler,252.7,10,0.05,88.64
4231,CA-2022-002684,2022-09-18,2022-09-20,Second Class,Consumer,East,Pennsylvania,Furniture,Filing Cabinet,3325.38,5,0.3,745.43
4232,CA-2023-002685,2023-07-29,2023-07-31,Standard Class,Home Office,West,Oregon,Furniture,Bookcase,3024.56,7,0.0,389.62
4233,CA-2023-002685,2023-10-02,2023-10-07,First Class,Corporate,East,New Jersey,Furniture,Office Chair,2253.48,2,0.05,-141.2
4234,CA-2022-002686,2022-03-24,2022-03-25,Standard Class,Consumer,South,Georgia,Office Supplies,Stapler,54.84,3,0.0,10.3
4235,CA-2022-002686,2023-05-19,2023-05-22,First Class,Consumer,West,California,Furniture,Bookcase,1291.95,5,0.1,-16.9
4236,CA-2022-002686,2022-11-19,2022-11-25,First Class,Consumer,South,Alabama,Office Supplies,Tape,100.1,10,0.0,45.71
4237,CA-2022-002687,2023-08-14,2023-08-18,First Class,Home Office,West,Oregon,Technology,Laptop,5904.36,10,0.3,1380.28
4238,CA-2022-002687,2022-09-19,2022-09-20,Same Day,Home Office,South,Georgia,Technology,Monitor,428.34,2,0.0,131.16
4239,CA-2022-002687,2021-12-10,2021-12-16,Same Day,Corporate,South,North Carolina,Office Supplies,Folders,326.65,8,0.05,61.12
4240,CA-2022-002687,2021-08-06,2021-08-11,Standard Class,Corporate,South,Alabama,Furniture,Office Chair,3194.95,5,0.0,416.48
4241,CA-2023-002688,2023-09-18,2023-09-25,Second Class,Consumer,East,Pennsylvania,Furniture,Office Chair,900.09,1,0.0,-49.5
4242,CA-2023-002688,2022-03-07,2022-03-14,Second Class,Consumer,Central,Indiana,Office Supplies,Notebooks,56.46,9,0.1,10.89
4243,CA-2023-002688,2022-09-22,2022-09-28,Same Day,Corporate,West,Nevada,Furniture,Filing Cabinet,4402.24,5,0.2,456.84
4244,CA-2023-002689,2021-05-20,2021-05-27,First Class,Home Office,South,Florida,Furniture,Sofa,296.56,2,0.3,26.93
4245,CA-2021-002690,2021-08-29,2021-09-01,Same Day,Consumer,East,Pennsylvania,Office Supplies,Pens,270.14,6,0.2,28.14
4246,CA-2021-002690,2022-09-12,2022-09-15,Second Class,Corporate,South,North Carolina,Furniture,Bookcase,5526.23,9,0.1,823.08
4247,CA-2021-002690,2022-12-11,2022-12-18,Same Day,Corporate,East,Massachusetts,Furniture,Desk,661.46,1,0.0,16.5
4248,CA-2021-002690,2022-09-21,2022-09-24,First Class,Home Office,South,Florida,Furniture,Filing Cabinet,103.39,1,0.3,19.53
4249,CA-2022-002691,2023-04-12,2023-04-16,Second Class,Corporate,East,New Jersey,Technology,Printer,5433.69,7,0.1,776.3
4250,CA-2022-002691,2023-04-14,2023-04-15,Standard Class,Home Office,South,Tennessee,Furniture,Office Chair,1695.02,9,0.3,255.77
4251,CA-2022-002691,2023-06-17,2023-06-22,Same Day,Corporate,East,New Jersey,Technology,Monitor,1780.8,5,0.0,336.29
4252,CA-2022-002692,2022-10-13,2022-10-17,Standard Class,Home Office,East,New York,Office Supplies,Folders,150.98,8,0.1,22.4
4253,CA-2022-002692,2022-12-05,2022-12-11,First Class,Home Office,East,New Jersey,Technology,Keyboard,4396.32,8,0.0,1174.54
4254,CA-2021-002693,2022-11-22,2022-11-24,First Class,Corporate,South,Tennessee,Office Supplies,Pens,59.48,1,0.0,17.49
4255,CA-2022-002694,2021-12-26,2021-12-27,First Class,Consumer,Central,Texas,Furniture,Filing Cabinet,1845.33,3,0.15,62.12
4256,CA-2023-002695,2022-10-31,2022-11-07,Second Class,Corporate,Central,Texas,Technology,Phone,833.98,2,0.1,200.49
4257,CA-2023-002695,2022-09-23,2022-09-25,Same Day,Home Office,Central,Michigan,Technology,Printer,980.73,5,0.1,94.48
4258,CA-2022-002696,2021-05-30,2021-05-31,First Class,Consumer,East,New York,Furniture,Bookcase,2283.01,7,0.2,-194.77
4259,CA-2022-002696,2021-08-07,2021-08-13,Standard Class,Home Office,East,Massachusetts,Technology,Printer,1907.16,5,0.2,122.31
4260,CA-2021-002697,2021-04-23,2021-04-28,Standard Class,Corporate,South,Georgia,Technology,Printer,3569.76,4,0.0,965.36
4261,CA-2021-002697,2021-05-02,2021-05-05,Second Class,Consumer,Central,Michigan,Office Supplies,Folders,22.52,1,0.15,2.63
4262,CA-2021-002697,2022-07-13,2022-07-19,First Class,Corporate,South,Florida,Office Supplies,Tape,44.83,6,0.2,8.97
4263,CA-2021-002697,2021-03-09,2021-03-14,Second Class,Consumer,Central,Texas,Furniture,Office Chair,4002.64,10,0.2,645.86
4264,CA-2022-002698,2023-01-13,2023-01-14,Standard Class,Consumer,West,Nevada,Furniture,Bookcase,2770.24,8,0.2,181.37
4265,CA-2022-002698,2022-12-26,2022-12-28,Same Day,Corporate,East,Virginia,Technology,Laptop,1626.23,2,0.05,213.27
4266,CA-2022-002698,2022-03-21,2022-03-22,First Class,Consumer,East,Pennsylvania,Furniture,Filing Cabinet,786.51,1,0.3,-32.3
4267,CA-2022-002699,2023-03-31,2023-04-04,Second Class,Corporate,South,North Carolina,Office Supplies,Folders,46.12,5,0.2,5.22
4268,CA-2022-002699,2022-03-14,2022-03-19,Same Day,Corporate,South,Tennessee,Office Supplies,Tape,47.97,9,0.0,6.02
4269,CA-2021-002700,2023-12-21,2023-12-23,Second Class,Consumer,West,Washington,Furniture,Sofa,6688.14,6,0.0,-322.5
4270,CA-2021-002700,2023-12-10,2023-12-17,First Class,Corporate,South,Tennessee,Technology,Laptop,357.06,1,0.05,85.25
4271,CA-2023-002701,2023-04-20,2023-04-21,First Class,Corporate,Central,Indiana,Office Supplies,Folders,254.85,5,0.0,68.11
4272,CA-2023-002701,2023-08-15,2023-08-20,Second Class,Corporate,South,North Carolina,Technology,Keyboard,562.41,4,0.3,37.52
4273,CA-2023-002701,2021-03-13,2021-03-16,Same Day,Consumer,West,Washington,Office Supplies,Paper Ream,326.56,8,0.0,39.25
4274,CA-2023-002702,2022-06-28,2022-06-30,Standard Class,Home Office,Central,Ohio,Technology,Laptop,3475.84,8,0.0,347.89
4275,CA-2023-002702,2022-10-21,2022-10-25,Second Class,Consumer,South,Tennessee,Furniture,Desk,726.98,3,0.3,135.31
4276,CA-2023-002702,2021-01-20,2021-01-23,Same Day,Corporate,Central,Michigan,Office Supplies,Stapler,352.51,9,0.15,158.25
4277,CA-2023-002702,2023-03-16,2023-03-22,First Class,Corporate,West,Arizona,Office Supplies,Pens,48.8,4,0.0,18.02
4278,CA-2021-002703,2021-08-22,2021-08-24,First Class,Home Office,West,California,Furniture,Filing Cabinet,4530.66,6,0.0,627.72
4279,CA-2021-002703,2021-10-13,2021-10-20,First Class,Home Office,East,Virginia,Furniture,Filing Cabinet,679.29,3,0.0,151.77
4280,CA-2021-002703,2022-11-08,2022-11-15,Same Day,Home Office,East,Virginia,Technology,Laptop,5574.27,8,0.2,423.6
4281,CA-2021-002703,2022-06-14,2022-06-21,Second Class,Consumer,South,North Carolina,Office Supplies,Paper Ream,289.33,6,0.05,79.39
4282,CA-2022-002704,2021-04-08,2021-04-13,First Class,Consumer,South,Alabama,Office Supplies,Notebooks,169.18,4,0.05,48.85
4283,CA-2023-002705,2023-03-08,2023-03-12,Second Class,Home Office,South,Florida,Technology,Keyboard,3447.54,9,0.0,733.04
4284,CA-2023-002705,2022-05-04,2022-05-05,First Class,Corporate,West,Nevada,Office Supplies,Stapler,4.87,1,0.0,1.43
4285,CA-2022-002706,2022-07-30,2022-08-03,Standard Class,Home Office,West,Arizona,Furniture,Filing Cabinet,773.05,1,0.0,-13.76
4286,CA-2022-002706,2022-03-19,2022-03-26,Standard Class,Consumer,East,Massachusetts,Furniture,Desk,3226.64,8,0.0,240.67
4287,CA-2022-002706,2023-10-28,2023-11-02,Same Day,Home Office,East,Virginia,Furniture,Bookcase,4500.41,5,0.15,-40.46
4288,CA-2022-002707,2023-03-21,2023-03-27,Second Class,Home Office,South,Georgia,Office Supplies,Notebooks,499.51,10,0.05,78.19
4289,CA-2022-002707,2022-12-09,2022-12-14,Standard Class,Consumer,Central,Texas,Office Supplies,Paper Ream,58.18,9,0.2,27.23
4290,CA-2022-002707,2022-06-23,2022-06-24,Standard Class,Home Office,West,Arizona,Office Supplies,Pens,112.48,10,0.2,43.79
4291,CA-2022-002707,2022-01-16,2022-01-20,Second Class,Corporate,South,Georgia,Technology,Phone,3324.0,6,0.0,554.82
4292,CA-2023-002708,2022-10-08,2022-10-11,Standard Class,Consumer,East,Massachusetts,Furniture,Bookcase,974.12,4,0.0,167.55
4293,CA-2023-002708,2022-06-04,2022-06-07,Same Day,Consumer,South,Alabama,Office Supplies,Notebooks,11.12,2,0.2,2.62
4294,CA-2022-002709,2022-10-28,2022-10-29,First Class,Consumer,South,Florida,Office Supplies,Paper Ream,43.39,4,0.2,11.73
4295,CA-2023-002710,2023-03-21,2023-03-27,Same Day,Home Office,Central,Michigan,Technology,Printer,2866.08,5,0.3,199.79
4296,CA-2021-002711,2022-01-31,2022-02-06,Second Class,Corporate,West,Oregon,Furniture,Office Chair,2129.2,10,0.0,187.51
4297,CA-2022-002712,2023-11-08,2023-11-11,Same Day,Consumer,Central,Ohio,Furniture,Filing Cabinet,1632.86,2,0.3,340.92
4298,CA-2022-002712,2023-02-16,2023-02-23,Standard Class,Home Office,South,North Carolina,Technology,USB Hub,3019.58,7,0.2,206.64
4299,CA-2022-002712,2022-12-13,2022-12-19,First Class,Corporate,East,Pennsylvania,Furniture,Filing Cabinet,1955.57,2,0.05,112.66
4300,CA-2022-002712,2021-08-01,2021-08-08,First Class,Consumer,West,Washington,Furniture,Desk,1688.9,7,0.05,-98.17
4301,CA-2023-002713,2021-10-25,2021-10-26,Second Class,Consumer,South,North Carolina,Office Supplies,Stapler,124.26,3,0.0,60.49
4302,CA-2023-002713,2021-02-27,2021-03-01,Standard Class,Home Office,West,Arizona,Technology,Printer,2080.35,5,0.0,387.17
4303,CA-2023-002713,2022-04-30,2022-05-06,First Class,Home Office,West,California,Office Supplies,Notebooks,179.21,9,0.05,34.78
4304,CA-2023-002713,2022-10-23,2022-10-24,Second Class,Corporate,South,Florida,Furniture,Desk,1395.1,4,0.2,217.85
4305,CA-2021-002714,2023-02-19,2023-02-21,Standard Class,Consumer,East,New York,Office Supplies,Paper Ream,165.82,4,0.1,46.18
4306,CA-2021-002714,2022-10-25,2022-10-28,Second Class,Consumer,West,Washington,Technology,Printer,722.8,2,0.2,154.21
4307,CA-2021-002714,2022-06-06,2022-06-09,Second Class,Home Office,East,Pennsylvania,Furniture,Filing Cabinet,7652.52,9,0.0,1723.63
4308,CA-2021-002715,2023-11-20,2023-11-21,Standard Class,Corporate,Central,Michigan,Furniture,Sofa,5431.04,7,0.15,1246.43
4309,CA-2021-002715,2022-11-25,2022-11-26,Same Day,Consumer,East,New York,Technology,Phone,700.1,4,0.2,58.31
4310,CA-2021-002715,2021-06-17,2021-06-21,Same Day,Corporate,East,Massachusetts,Technology,Keyboard,807.06,2,0.0,117.52
4311,CA-2021-002716,2023-02-23,2023-02-27,Second Class,Corporate,East,Massachusetts,Office Supplies,Pens,16.87,2,0.1,4.95
4312,CA-2021-002716,2021-08-10,2021-08-14,Second Class,Consumer,South,Alabama,Technology,Printer,5988.41,9,0.1,1837.72
4313,CA-2023-002717,2021-04-18,2021-04-21,Second Class,Corporate,South,Georgia,Office Supplies,Paper Ream,68.34,2,0.0,23.59
4314,CA-2023-002717,2022-10-05,2022-10-11,Same Day,Corporate,West,Arizona,Furniture,Filing Cabinet,4141.85,9,0.1,298.17
4315,CA-2023-002717,2022-12-07,2022-12-09,First Class,Consumer,Central,Texas,Furniture,Sofa,998.61,2,0.15,14.15
4316,CA-2023-002717,2022-08-28,2022-09-03,Standard Class,Corporate,West,Washington,Technology,Laptop,1804.0,4,0.1,116.64
4317,CA-2021-002718,2023-06-21,2023-06-25,First Class,Corporate,East,Massachusetts,Technology,Phone,5220.54,10,0.1,400.43
4318,CA-2021-002718,2023-03-15,2023-03-17,First Class,Home Office,East,New Jersey,Office Supplies,Pens,288.96,7,0.0,54.1
4319,CA-2021-002718,2022-01-24,2022-01-25,Second Class,Home Office,Central,Ohio,Furniture,Sofa,788.48,4,0.2,55.33
4320,CA-2021-002718,2021-08-10,2021-08-17,First Class,Home Office,East,New Jersey,Furniture,Desk,4191.81,10,0.3,181.31
4321,CA-2022-002719,2022-04-10,2022-04-14,First Class,Corporate,South,Alabama,Furniture,Bookcase,1678.26,7,0.2,-64.07
4322,CA-2022-002719,2023-01-30,2023-02-06,Same Day,Consumer,South,Florida,Furniture,Filing Cabinet,3947.5,4,0.15,430.04
4323,CA-2022-002719,2021-04-08,2021-04-12,First Class,Corporate,Central,Ohio,Furniture,Sofa,5643.49,10,0.15,428.3
4324,CA-2022-002720,2021-11-05,2021-11-10,Same Day,Consumer,Central,Indiana,Technology,Printer,1690.15,6,0.1,146.06
4325,CA-2022-002720,2021-09-01,2021-09-04,First Class,Consumer,East,Virginia,Technology,Printer,2096.84,3,0.15,263.64
4326,CA-2021-002721,2023-01-09,2023-01-13,Second Class,Corporate,South,Tennessee,Technology,Printer,293.5,5,0.0,98.19
4327,CA-2022-002722,2022-02-16,2022-02-19,Standard Class,Corporate,East,Massachusetts,Office Supplies,Tape,221.64,5,0.2,55.89
4328,CA-2022-002722,2022-10-19,2022-10-20,Same Day,Corporate,East,New York,Technology,Keyboard,429.62,1,0.2,112.22
4329,CA-2022-002722,2021-12-14,2021-12-21,Same Day,Consumer,Central,Texas,Office Supplies,Stapler,58.46,4,0.2,8.24
4330,CA-2022-002723,2021-04-13,2021-04-18,Same Day,Consumer,Central,Texas,Office Supplies,Tape,104.07,3,0.0,12.6
4331,CA-2023-002724,2021-01-09,2021-01-11,Standard Class,Home Office,Central,Texas,Office Supplies,Notebooks,419.2,10,0.0,52.66
4332,CA-2023-002724,2021-12-28,2022-01-02,Same Day,Home Office,West,Washington,Technology,Phone,660.37,10,0.15,230.97
